Fitness,Label,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
0,0,0.546078904,4.005099431,0.646526151,1.823058762,4.963697254,3.220895858,0.120686836,2.631941775,0.037354273,1.16648576,2.310310738,4.938828563,2.365895314,2.905575382,3.844628849,0.6590071,1.356051455,1.881150377,1.926749099,4.087392613,1.056797932,4.008137304,4.281486042,4.781819002,4.162839128,2.207197529,0.351763333,2.607662196,2.024398108,0.882566093,2.201091856,2.053225925
0,0,3.454778595,3.000178857,2.519714259,0.08528364,0.152586692,2.289879002,4.974769781,1.710110583,1.573059489,4.562314176,2.018408792,1.97091865,1.976422462,0.57171954,0.741354661,0.339930138,0.584224735,1.273623132,3.273894911,2.723748398,3.550645315,1.269459692,3.050306215,2.194501673,4.772674993,3.483046937,2.26461314,3.239569333,4.01025396,2.39375011,2.940082236,3.152750881
0,0,4.011640459,4.293691705,4.300388138,4.460948106,4.975352358,0.688705479,2.352713928,2.020150417,0.927323487,2.759322018,2.811935777,1.335050259,1.174075838,4.183129432,2.256197287,0.718471038,1.236169432,1.338005602,4.590912089,3.261000408,2.334045792,3.586911995,0.888786126,2.099026707,1.692291154,1.54447908,4.444495544,1.141532885,1.327177239,3.777098253,0.155333743,4.629103143
1.316658008,1,1.2135534,3.169426712,3.9894966,1.842998459,4.280725,2.593634002,3.798215256,1.143398098,3.977662936,4.007039527,2.185829879,4.920610946,1.570697217,2.173711593,1.394894958,3.390925656,1.802856968,1.108849749,1.251523294,2.11540913,0.745538008,4.337166016,0.310823098,1.484466093,2.497128057,4.275890166,3.947912513,1.024199963,2.034168579,1.780920048,3.788837911,1.165342708
1.445086955,1,2.29151863,4.413271929,1.380260035,3.316495912,1.00139782,4.384571084,4.110933467,2.846167825,1.419023254,4.240348626,3.345272846,4.822102558,0.906770684,2.448824467,1.365499644,4.104888941,1.481389019,4.463197515,3.821914166,0.659220724,1.048539481,4.20312659,0.32076235,3.505540209,4.18552817,4.420151207,3.619593603,1.40278376,3.295717496,2.279863472,3.848294167,3.313444959
0,0,1.166655889,0.32947305,0.047688889,2.039409206,4.668822241,1.262786265,0.311045309,1.874537912,2.129220766,4.354372053,3.605100635,2.757256946,1.158369801,2.335390716,1.120334734,0.939073884,2.03605676,1.415748111,1.999605945,3.782696774,3.447069041,0.998983082,2.111150967,1.484629268,4.822613696,2.297495199,3.048559373,4.9403946,0.602308979,2.109175219,3.555340292,4.188762139
0,0,3.82021485,1.657199803,3.547595534,3.253327901,1.300208172,0.775494683,4.609333714,4.261865587,0.865238873,4.545384694,2.589340439,1.517506763,2.571143014,0.373879454,4.160340926,4.693216223,3.028053721,1.886601594,2.547742372,4.200424885,1.613746902,1.033376278,1.603275224,4.869570847,1.947290076,1.333665939,2.252979077,1.411882807,4.274229957,2.828471175,1.212293621,3.946304699
0,0,1.406733637,3.424034764,4.362955764,1.543448374,3.817473523,4.070058328,2.9051656,0.268371654,2.255275959,3.906438413,1.794921164,0.843680726,2.756998301,1.973211298,0.083627669,3.844941044,4.066877288,2.217501257,3.048454793,3.570065017,0.489305884,3.597980175,4.837424288,1.756259971,3.310525622,4.33995937,0.321783233,0.856468876,3.122889221,4.474874965,1.744829217,2.82505839
1.561032992,1,1.590246503,2.487059857,0.216054553,2.818883003,0.785885956,2.23667436,0.024912555,0.29621128,0.318857069,1.009244605,4.085789479,3.563356423,1.483254598,0.122216398,2.603223004,4.894312759,1.384267978,1.316660982,1.203411622,4.327932294,2.647769814,3.720520808,1.5395169,4.547539374,4.501823898,4.299344541,2.451209951,4.945809245,2.216447749,3.4943666,3.787932081,0.164221103
1.537954753,1,1.859221949,4.360071703,4.092591616,3.172114403,1.090775177,2.049780657,0.388941614,2.072953761,0.430784602,0.66489423,2.86655089,3.849167285,1.566325466,4.933036959,3.246695761,0.106857446,0.783923971,0.82686687,0.885205148,1.815705081,0.615827176,1.40324021,1.189879657,2.536434904,0.691659913,3.586869259,3.851102049,3.223514052,3.427464984,1.810030961,1.597934132,1.779959157
0,0,1.524361486,3.873131499,4.545745422,3.704296566,2.62164608,4.907131239,1.02182052,0.224445929,3.572026333,4.405989338,0.382222807,4.704738789,3.433307659,3.246230098,2.192241438,2.403522078,1.738888046,0.61127762,4.900422373,1.091105734,4.712082515,3.871369517,3.006917351,3.415749114,4.172693311,1.044108592,3.215335965,0.349720673,4.022510238,0.148172442,4.757782752,3.701117019
0,0,3.023684489,0.673145075,3.038580066,0.133045622,0.550229279,2.56088545,2.733239099,0.673825196,2.967307177,2.524560532,4.271311492,1.73955655,1.058540732,4.736740217,0.718256843,2.289615664,3.661718318,0.04827692,0.963089725,0.798830249,0.700625713,0.155347438,4.019930193,2.303447936,2.105320994,0.650708483,2.142583951,2.951005932,3.535660294,0.953901997,0.385156781,3.201567174
0,0,1.925886278,0.052231262,0.238710728,3.106326561,0.795343437,1.701701824,1.338393978,4.645188926,1.511601669,2.83681613,1.60919972,4.712366645,1.798547025,2.022620011,0.770023138,2.849524243,3.872052236,0.333482518,3.921403474,2.629376157,3.188943316,4.860575067,1.011437445,0.598510145,3.430741459,1.536424872,3.151884898,3.464558728,4.835341913,2.355143648,0.076051631,0.822828703
0,0,4.504385123,3.166285174,2.611574489,1.95520433,3.462985198,4.430990676,2.654220228,2.867729823,0.00613065,4.260837056,4.91585083,0.776858489,3.338225458,2.499944759,2.767089192,2.696754215,2.244217751,2.053306533,1.785665645,2.694576674,3.041298868,3.525265092,3.510023814,1.996903987,0.761905892,0.384599708,1.856117163,0.166798828,4.917422453,2.322195803,2.987382926,0.238335532
0,0,2.951845152,2.664731969,0.938334577,2.310730058,2.802015382,0.812344561,0.911925101,0.737294497,0.184346269,2.234866688,0.82485798,3.244896191,1.840980516,4.775616163,2.738091893,0.440672945,1.30265731,3.443846769,2.467059755,4.451685107,0.034737313,3.563884711,3.729038219,4.016889967,3.609904838,1.892547552,3.894319861,3.165970936,1.161495076,3.810946881,0.00582668,3.342058656
1.517070337,1,0.305526069,0.27603916,3.033787008,0.846366733,2.580164702,3.129168294,0.747124923,0.348103192,2.735337006,2.046298432,4.69259563,4.286651546,2.131485106,4.957697925,1.365204565,0.93948181,1.532270598,3.769858089,2.329535461,2.147694171,1.814415504,0.692307316,3.076743749,4.764281842,3.365211161,4.065215127,0.505610542,3.867709262,3.938430989,0.188873479,2.709106399,1.458925831
1.522453993,1,3.996352387,2.86708203,4.580061109,1.095123,4.530399143,0.530562048,1.252987215,0.26981782,1.115576396,0.98130183,1.670484966,0.131626387,1.485164081,3.191123131,1.604812564,3.342140608,1.944990131,4.885084106,3.380238885,1.392386683,0.82585044,1.588622564,1.564656265,4.813284033,2.090822053,1.678395431,1.916871648,1.303990426,0.922374339,2.932351341,3.226435606,0.010409779
1.501688867,1,3.797913137,2.973214595,2.376043747,1.409832784,4.474621711,2.63580512,0.533953937,4.510258931,3.357676749,1.009843123,3.81025192,3.40147987,2.620652123,4.700790969,0.538686137,2.070622631,1.216183209,3.960820328,3.579563782,1.825707196,2.84164383,3.14872563,3.391454092,4.394667294,0.227327921,2.390744933,3.1186685,4.926449493,0.120807552,3.026270767,4.543397484,4.935147505
1.659813676,1,3.60497491,0.61940963,0.848535683,2.508946781,3.303711642,3.21520088,4.859737379,0.885621627,1.388821157,0.479507082,0.219798574,1.328900158,4.335089505,1.107639704,2.956022791,4.257695591,1.794280827,3.24548035,2.024954794,0.786761652,1.572231976,4.659441985,4.585094677,4.055110451,0.230046296,4.971626268,3.73044435,3.351480468,3.424834644,3.283578172,0.979121962,3.191022536
1.321770526,1,1.787396072,3.458372821,1.838237314,0.394492311,3.521610369,1.180745329,2.211087481,0.560042988,4.643664607,3.597067941,0.229446675,1.572987312,3.109634115,3.030556918,4.013568956,0.209090688,3.373810163,0.849935385,0.051932731,0.081629092,0.228492465,0.561944961,1.079075123,3.972140313,3.029786489,1.657694021,3.277454106,1.27996652,0.485843877,1.188776716,3.93860235,1.184535759
0,0,4.058361577,1.70803653,0.229696595,0.219203941,4.189027701,3.943441354,4.620584153,1.449126766,0.764665521,4.328007617,2.676707269,1.39168439,3.54563572,3.874138815,3.446487094,2.808899305,4.948427261,2.056101249,1.219936129,3.84147092,0.602293834,3.138133735,1.418306726,1.827567021,0.047409253,4.808100155,2.187221838,2.645787203,0.496001004,3.555609776,4.607433798,3.39416958
0,0,4.677369717,3.32640508,1.071953495,4.477326263,0.587124386,3.790185856,4.631555136,4.031067477,0.193300303,3.815483415,4.412251326,4.795646488,1.998749149,3.338942771,0.01164231,2.260102225,1.202850463,0.943489221,3.849291955,2.363079404,4.933660278,0.254148416,1.934928273,0.761427843,0.765691617,2.624245994,3.696825974,1.744054486,0.666650195,3.778508166,3.35827219,4.588138688
1.499394247,1,1.354562055,1.274247012,2.664385206,3.328917901,4.901686858,0.632076323,1.22830881,4.70923911,0.535752178,1.438450139,0.219188906,3.168578598,0.559112038,3.828291702,2.740326509,3.821713033,1.332892255,1.864097867,0.882156279,1.424867915,4.035627742,2.768285701,0.523637114,4.728683994,1.291118102,4.429197858,0.968940681,0.106207757,3.073834824,4.655782011,3.020509112,2.567165743
1.428186587,1,0.832419419,0.137412733,0.058150371,3.568503175,0.616596372,0.47502305,3.006957381,3.472712945,4.979203077,1.78395835,0.374932502,2.657060639,4.530315453,0.711287284,1.955605627,2.98528063,1.881743806,3.348402268,0.94462009,2.45810968,1.721622253,4.545710468,3.542934819,2.151531311,4.757731958,2.707058616,0.642874424,2.243942069,3.596720198,3.51843583,3.487510591,1.700368595
0,0,4.809009623,3.143969727,1.729471408,2.576508709,4.284272122,2.853467966,3.595941696,0.333770508,0.340104581,0.763440031,1.040671315,2.910374412,3.000424212,2.427521595,0.612065448,2.579754263,2.154964416,2.957191588,0.344254853,2.537549514,2.424858371,3.506079549,1.515316534,1.670627818,4.341265393,0.090807719,4.631249554,3.444877155,2.578926484,3.053039283,0.372765008,4.551075038
0,0,1.938824658,4.339138104,0.781491726,4.389244017,0.15061007,0.161983638,2.684143249,1.262769817,0.540797013,3.52367648,1.834352784,0.973126888,3.563089369,0.297802531,1.311035389,2.805153877,1.220151847,0.403808198,0.16463188,1.390375361,0.316839222,3.21518201,2.931313127,4.712381037,1.824360256,4.895618803,1.806221449,1.637791007,2.75197552,2.644307301,3.347733795,0.090984357
0,0,1.940550558,0.797516007,4.724844484,3.133873007,3.523501592,4.557100428,2.394634534,4.636866419,2.479396379,4.463429948,1.844416179,1.041954006,1.952558894,3.526894563,4.383399778,4.916078403,3.550445949,0.285554896,1.658751315,2.641937824,1.533687065,2.697158196,0.46449754,0.198870592,2.267883928,0.904496586,4.874051749,2.965212121,1.737171725,0.061553565,4.075022028,1.066095002
1.431989747,1,1.068370266,1.903293211,0.630884094,0.803729091,3.102318585,3.73918777,1.944302576,2.916035267,2.386351176,3.680637261,1.039642911,0.822359634,2.604638859,1.569167976,2.84734827,1.328395153,3.523257297,4.243846411,4.561859602,1.937715777,3.725044063,0.297059469,1.026146114,4.528875083,2.979487792,0.868212664,2.144637503,3.552802805,0.23883161,2.22246126,4.123721702,2.885487725
0,0,4.250292854,1.518336741,1.667071142,1.355568794,4.846035376,2.224571386,0.390871888,2.212300417,1.971304888,3.422101584,1.038479812,2.763581795,4.548248484,4.416830196,4.628002834,0.18881056,4.579764581,4.111208706,2.753208956,2.136669708,0.242000054,1.593548859,0.355673151,1.474552663,0.415787756,0.540349471,1.642004968,1.58571337,2.728374807,4.35458148,0.367681741,2.68881661
0,0,3.535255562,3.984565667,3.588056058,1.039459123,1.533389709,3.875640644,0.320460323,0.520188433,1.599150669,2.538723063,4.834719747,0.693773887,3.108244784,4.783007621,3.84939165,4.82326718,2.423206602,1.096162199,2.202028987,3.291532235,0.011881976,1.697542941,3.641536822,0.867837401,1.450523767,1.812557196,1.154371734,0.024695548,4.75233956,4.557890218,3.947536049,4.405817045
0,0,1.711268053,1.60648082,0.577712105,1.4527069,4.714936722,3.786262993,2.249736935,4.475224755,2.50916424,1.165210218,1.905026765,1.873675067,2.275691406,3.387939192,1.772125363,3.430278565,3.350304622,1.037696827,4.855729956,1.494530976,0.073726638,4.189389231,3.879329236,0.914030883,3.77790062,0.120695077,0.542429439,3.663343559,4.52867374,3.087100503,1.066305949,1.192736737
0,0,3.01150427,2.168858412,3.778372494,2.526648173,4.187452823,0.133200434,3.89755958,1.654846319,2.407643814,3.567792027,4.037443687,4.58899394,0.031348152,3.814727672,2.914192867,1.634340285,1.576235059,3.392219105,0.749812494,1.709171694,4.866850808,1.796347273,4.35699883,2.971748986,3.186806371,1.550325131,0.696187453,3.15827722,3.998027444,2.381156717,2.030833972,1.032848442
1.463034561,1,1.113516281,1.218107548,3.781042816,4.362678097,0.914278891,4.435484566,1.607899828,0.556611353,1.380122998,1.479689234,3.603195114,0.514995136,1.646550567,4.304862397,2.614854173,1.855368954,1.256324155,3.011836931,3.291521943,0.148860809,0.716776884,4.998100869,0.640814224,2.490509159,2.92716423,0.604712361,0.119079654,4.747734367,3.156462227,3.260538338,3.494516511,1.66682573
0,0,3.734172696,3.244184573,4.701586818,0.084445715,2.017821071,4.671221457,4.604562699,3.698696076,0.954074102,4.865333503,3.578084817,1.548299619,3.941983105,1.560569268,3.949019443,4.465349773,0.005107432,0.579118301,1.067808771,1.703678386,0.298321109,3.94381812,0.406059866,0.86885191,3.80726653,0.916903062,0.714497295,3.789360834,0.895498519,4.689725266,1.041272432,1.425606396
1.34133957,1,4.893577704,2.376275324,1.347562268,0.204362515,3.774012043,1.227565811,4.523673995,2.301962146,3.610690144,0.294188855,0.058968521,2.001284666,4.975647217,4.676646892,3.620678607,4.704631749,1.38750148,1.972994026,1.192524051,3.880741112,0.33794178,2.47856773,0.437481538,3.107789937,1.583326396,0.460885796,4.594760765,0.692627746,4.989293274,4.225482829,3.437275919,4.658757665
0,0,2.859704665,1.441318379,3.035009742,2.305552561,1.183936769,4.151834334,1.399928421,4.370622393,0.532109743,0.761464999,3.603909907,0.290789971,0.097360032,1.607724855,3.405819052,4.136391115,0.960350375,4.589985481,2.566718204,3.246265333,1.551420684,2.693651057,4.701307037,3.722067595,0.566245583,3.91056807,4.333012741,2.471649603,4.219290678,0.990810418,2.05671823,2.736799386
0,0,2.420758661,4.277422927,2.815411092,4.257405332,2.193655668,1.741851268,1.998507681,1.608912306,0.996895596,2.149103398,4.416700471,2.994440656,3.955684769,0.230198828,4.384657419,1.018914679,0.108340088,4.387586463,3.870987394,4.233910073,4.707094801,2.645335506,0.398683732,0.118983415,0.635353224,3.116625498,0.278135023,1.172721714,2.754389169,2.474754271,3.272279148,4.936215479
0,0,0.161711035,0.289498861,4.835181334,1.659982499,2.662115066,4.516939667,4.125996203,1.492292666,3.09549288,4.500866905,4.428310221,0.392152126,3.143351715,4.632729014,3.551093848,2.268342012,4.119947122,0.735020745,1.403964109,3.65308397,2.050582244,2.031871606,4.563343975,3.77848186,2.434701675,1.187156659,1.866094821,4.394397943,4.259368226,0.477125382,1.116315529,3.724161407
0,0,2.191448966,4.326719934,0.469233737,3.951011856,3.432601048,3.387476921,1.624616113,2.115210791,0.040872068,0.040955598,2.965135003,0.214134766,0.486533544,0.651834569,3.221694405,3.813243255,4.352873944,2.582847731,4.877535375,3.249159619,1.79530301,4.453710992,3.596253046,2.698011416,0.327946848,4.87033463,0.030548427,4.967265828,1.948650185,4.179561055,4.024401406,4.318743564
0,0,4.281472266,4.611617746,4.254568154,4.419361379,0.068062215,1.096104645,0.998623005,4.789607635,1.923509749,4.594623323,3.749140073,1.932307466,4.781632063,2.585725155,0.691219938,1.984846487,4.357540555,1.538497339,3.510697637,3.022284257,3.359910293,1.795678702,2.363726756,2.784040372,1.763747299,2.537776383,4.735139016,1.192526481,3.492704034,2.938307543,2.616980879,1.419557827
0,0,3.400039692,3.199280492,1.468794119,3.399666161,4.436686724,4.553417703,4.488663241,0.095870618,3.66046922,4.056144451,1.102545205,0.759038843,4.782068078,4.005289045,1.080580117,3.74638744,0.414962381,0.418812983,1.839152688,4.722079426,0.865188471,4.087345089,1.301573398,0.031372097,3.277180208,0.519532833,3.149348882,4.097776591,3.418238336,1.509222502,3.539641411,3.302478823
1.507410069,1,4.595995514,4.501264909,1.616145246,1.665001616,3.801939674,4.491332343,3.381003864,1.520945955,0.173386968,0.838791875,4.842396363,2.156803416,3.954749447,2.218147573,3.592542851,0.802614446,3.17085123,0.345966716,2.527589016,4.206971658,0.009434102,3.132840937,0.321588343,4.64947536,4.165576422,4.106766123,3.823930203,3.487320969,3.997760608,4.496278599,2.598873103,1.165394801
0,0,0.0234349,1.901407013,2.750068069,2.199856725,3.030749612,0.466905307,2.179764017,4.851254491,1.199020598,3.308689581,0.792720664,1.576340052,0.32222668,1.240549841,2.1846867,3.505210774,4.54402609,0.331213414,1.786875505,1.347626853,4.500280702,0.626278066,3.713805692,4.845719269,0.308959556,3.118432785,2.853801675,0.256823367,4.213787219,3.680725239,4.029800258,2.807981045
1.26872256,1,4.519653301,2.781170897,3.180898529,2.294258472,1.062048941,4.986492735,1.292216843,1.123708896,4.667101632,1.643159478,4.393102991,1.635430944,2.251845287,2.513525002,2.701407852,2.555062996,0.330656768,3.001938127,3.077502024,1.921089601,2.724317146,2.065444034,0.041552828,3.180249686,3.673992391,3.955413333,2.309616686,1.357849835,1.144868725,4.419780406,3.258903138,0.127299436
1.392099503,1,1.917653546,4.400794194,1.925648734,4.277559608,4.233787263,2.093362299,2.454781379,4.610032142,4.539591993,2.098031633,3.411854236,0.825569691,0.000516785,2.942027784,3.998020505,4.221230855,0.503736342,2.300927476,3.502629102,2.03755198,0.919898726,3.403434988,2.381582053,4.360620102,1.438124897,3.003456175,2.10460789,3.912009798,2.763947054,0.09248677,1.658749697,3.763743955
1.476338506,1,3.390130504,2.267360878,0.249117099,3.998718726,3.986403765,3.696215772,3.90402432,0.40724564,4.119478303,2.721044157,1.823733664,3.153790697,1.819602188,0.40440753,0.249234491,3.283315943,4.68148128,4.639248125,2.030214054,3.908327654,2.647611636,4.781379411,3.646248429,4.607434573,3.915106303,2.846742252,0.63353824,2.679428269,2.508472428,0.979261508,1.088645216,3.09202589
1.404157298,1,3.809853194,0.564396542,3.46094895,0.299085166,3.625067278,1.255841327,0.159817503,3.08914831,2.594855827,0.060296098,4.239322682,1.860899249,1.331134808,3.977938441,2.456963749,3.862694059,2.363824014,0.239274237,2.714926203,0.329297628,1.789752043,0.867044667,0.678001797,2.355144263,3.335451576,1.182243317,0.971384723,3.44513764,2.916248159,3.885642167,1.928622278,0.023487712
